Order Id,Order Date,Ship Mode,Segment,Country,City,State,Postal Code,Region,Category,Sub Category,Product Id,cost price,List Price,Quantity,Discount Percent
207,2023-12-01,Standard Class,Consumer,United States,Saginaw,Michigan,48601,Central,Office Supplies,Storage,OFF-ST-10000642,70,80,4,4
208,2023-08-08,Standard Class,Consumer,United States,Saginaw,Michigan,48601,Central,Technology,Phones,TEC-PH-10001700,120,130,2,3
209,2022-08-19,Standard Class,Consumer,United States,Saginaw,Michigan,48601,Central,Office Supplies,Binders,OFF-BI-10003274,20,20,4,3
210,2023-12-30,Standard Class,Consumer,United States,Saginaw,Michigan,48601,Central,Office Supplies,Fasteners,OFF-FA-10000134,50,50,9,2
211,2022-07-17,Standard Class,Consumer,United States,Saginaw,Michigan,48601,Central,Office Supplies,Storage,OFF-ST-10001522,80,90,1,5
212,2023-10-07,Second Class,Corporate,United States,Dallas,Texas,75220,Central,Technology,Accessories,TEC-AC-10001266,20,20,2,4
213,2023-04-22,Standard Class,Corporate,United States,Medina,Ohio,44256,East,Office Supplies,Labels,OFF-LA-10004544,20,20,2,4
214,2023-04-22,Standard Class,Corporate,United States,Medina,Ohio,44256,East,Furniture,Bookcases,FUR-BO-10004695,390,450,5,5
215,2023-11-20,Standard Class,Corporate,United States,Medina,Ohio,44256,East,Technology,Phones,TEC-PH-10002844,50,60,3,3
216,2023-03-31,Standard Class,Corporate,United States,Medina,Ohio,44256,East,Technology,Machines,TEC-MA-10000864,1040,1190,9,4
217,2022-08-29,Standard Class,Corporate,United States,Medina,Ohio,44256,East,Technology,Accessories,TEC-AC-10000109,80,90,2,5
218,2022-05-06,Standard Class,Consumer,United States,Los Angeles,California,90032,West,Office Supplies,Storage,OFF-ST-10001328,80,90,6,3
219,2023-08-10,Standard Class,Consumer,United States,Los Angeles,California,90032,West,Technology,Phones,TEC-PH-10002563,250,300,3,4
220,2023-04-24,First Class,Consumer,United States,Dublin,Ohio,43017,East,Office Supplies,Fasteners,OFF-FA-10000585,10,10,2,2
221,2022-03-24,First Class,Consumer,United States,Dublin,Ohio,43017,East,Office Supplies,Paper,OFF-PA-10004000,20,20,6,4
222,2023-03-26,First Class,Consumer,United States,Dublin,Ohio,43017,East,Office Supplies,Binders,OFF-BI-10002852,20,20,4,3
223,2022-04-18,First Class,Consumer,United States,Dublin,Ohio,43017,East,Furniture,Furnishings,FUR-FU-10000087,60,70,4,3
224,2023-03-17,First Class,Consumer,United States,Dublin,Ohio,43017,East,Technology,Machines,TEC-MA-10001148,410,480,4,4
225,2023-11-19,First Class,Consumer,United States,Dublin,Ohio,43017,East,Office Supplies,Art,OFF-AR-10001958,30,30,2,4
226,2023-11-18,Standard Class,Corporate,United States,Detroit,Michigan,48227,Central,Office Supplies,Art,OFF-AR-10001026,0,0,1,2
227,2023-04-22,Standard Class,Corporate,United States,Detroit,Michigan,48227,Central,Furniture,Tables,FUR-TA-10003748,510,620,5,2
228,2022-04-22,Standard Class,Corporate,United States,Detroit,Michigan,48227,Central,Office Supplies,Storage,OFF-ST-10002485,20,20,1,3
229,2022-02-17,Standard Class,Consumer,United States,Columbia,Tennessee,38401,South,Furniture,Chairs,FUR-CH-10004860,130,160,2,2
230,2023-10-02,Standard Class,Consumer,United States,Columbia,Tennessee,38401,South,Furniture,Chairs,FUR-CH-10004477,360,390,8,2
231,2023-07-21,Standard Class,Corporate,United States,Charlotte,North Carolina,28205,South,Office Supplies,Binders,OFF-BI-10001679,20,20,7,5
232,2023-01-18,Standard Class,Home Office,United States,Tampa,Florida,33614,South,Furniture,Tables,FUR-TA-10001705,210,230,2,4
233,2023-10-19,Standard Class,Home Office,United States,Tampa,Florida,33614,South,Furniture,Tables,FUR-TA-10003473,510,620,3,4
234,2023-09-13,Standard Class,Home Office,United States,Tampa,Florida,33614,South,Office Supplies,Binders,OFF-BI-10001679,10,10,2,2
235,2023-11-10,Standard Class,Home Office,United States,Tampa,Florida,33614,South,Furniture,Furnishings,FUR-FU-10004017,250,260,3,5
236,2023-11-26,Standard Class,Home Office,United States,Tampa,Florida,33614,South,Technology,Accessories,TEC-AC-10003832,500,620,3,4
237,2022-01-02,Standard Class,Corporate,United States,Santa Clara,California,95051,West,Office Supplies,Paper,OFF-PA-10002479,10,10,2,4
238,2022-01-19,Second Class,Consumer,United States,Chicago,Illinois,60610,Central,Office Supplies,Paper,OFF-PA-10003349,30,30,5,4
239,2023-12-13,Second Class,Consumer,United States,Chicago,Illinois,60610,Central,Furniture,Furnishings,FUR-FU-10000576,340,420,5,2
240,2023-01-20,Second Class,Consumer,United States,Chicago,Illinois,60610,Central,Furniture,Furnishings,FUR-FU-10004351,10,10,3,2
241,2023-04-25,Second Class,Consumer,United States,Chicago,Illinois,60610,Central,Technology,Phones,TEC-PH-10000011,30,30,2,3
242,2023-05-27,Second Class,Consumer,United States,Chicago,Illinois,60610,Central,Furniture,Tables,FUR-TA-10002607,150,180,5,3
243,2022-11-08,Second Class,Consumer,United States,Chicago,Illinois,60610,Central,Furniture,Furnishings,FUR-FU-10002505,0,0,3,4
244,2022-01-08,Second Class,Consumer,United States,Chicago,Illinois,60610,Central,Office Supplies,Art,OFF-AR-10004685,10,10,2,3
245,2022-04-20,Second Class,Home Office,United States,Lakeville,Minnesota,55044,Central,Furniture,Chairs,FUR-CH-10004063,1620,2000,7,2
246,2022-11-09,Second Class,Home Office,United States,Lakeville,Minnesota,55044,Central,Office Supplies,Storage,OFF-ST-10002276,150,170,2,4
247,2023-04-29,Second Class,Home Office,United States,Lakeville,Minnesota,55044,Central,Office Supplies,Paper,OFF-PA-10004082,40,50,6,5
248,2023-04-28,Second Class,Home Office,United States,Lakeville,Minnesota,55044,Central,Office Supplies,Appliances,OFF-AP-10002945,1380,1500,5,5
249,2022-09-26,Second Class,Home Office,United States,Lakeville,Minnesota,55044,Central,Office Supplies,Paper,OFF-PA-10000061,20,30,4,3
250,2023-08-18,Second Class,Consumer,United States,San Francisco,California,94109,West,Furniture,Chairs,FUR-CH-10002965,300,320,2,5
251,2023-09-19,Standard Class,Consumer,United States,San Diego,California,92037,West,Office Supplies,Paper,OFF-PA-10004569,10,10,1,3
252,2022-05-28,Standard Class,Consumer,United States,San Diego,California,92037,West,Technology,Accessories,TEC-AC-10003832,3050,3350,13,4
253,2022-04-03,First Class,Consumer,United States,New York City,New York,10024,East,Office Supplies,Storage,OFF-ST-10001228,70,80,6,5
254,2022-04-18,First Class,Consumer,United States,New York City,New York,10024,East,Office Supplies,Envelopes,OFF-EN-10003296,330,360,4,4
255,2022-12-25,Standard Class,Corporate,United States,Chicago,Illinois,60623,Central,Furniture,Furnishings,FUR-FU-10002505,10,10,9,2
256,2022-11-26,Standard Class,Corporate,United States,Chicago,Illinois,60623,Central,Office Supplies,Storage,OFF-ST-10004804,70,80,2,2
257,2022-04-25,Standard Class,Corporate,United States,Chicago,Illinois,60623,Central,Office Supplies,Storage,OFF-ST-10001590,40,50,5,2
258,2023-04-08,Standard Class,Corporate,United States,Chicago,Illinois,60623,Central,Technology,Phones,TEC-PH-10001580,590,650,6,4
259,2022-02-10,Second Class,Consumer,United States,New York City,New York,10009,East,Technology,Accessories,TEC-AC-10000290,20,20,3,5
260,2022-10-20,Second Class,Consumer,United States,New York City,New York,10009,East,Office Supplies,Storage,OFF-ST-10002790,180,220,3,4
261,2022-06-11,Second Class,Consumer,United States,New York City,New York,10009,East,Office Supplies,Binders,OFF-BI-10003460,20,20,5,5
262,2023-08-29,Standard Class,Corporate,United States,Pasadena,Texas,77506,Central,Office Supplies,Appliances,OFF-AP-10002203,0,0,2,2
263,2022-12-26,Second Class,Corporate,United States,Houston,Texas,77036,Central,Technology,Machines,TEC-MA-10000822,2690,3060,3,3
264,2022-06-14,Second Class,Corporate,United States,Houston,Texas,77036,Central,Technology,Machines,TEC-MA-10003353,2170,2520,7,3
265,2023-06-20,Standard Class,Consumer,United States,Chicago,Illinois,60610,Central,Technology,Phones,TEC-PH-10001433,300,330,4,3
266,2022-11-17,Standard Class,Consumer,United States,Brentwood,California,94513,West,Technology,Accessories,TEC-AC-10004469,70,80,2,4
267,2023-10-25,Standard Class,Corporate,United States,Chapel Hill,North Carolina,27514,South,Office Supplies,Art,OFF-AR-10003602,10,10,3,5
268,2022-05-19,Standard Class,Consumer,United States,Morristown,New Jersey,7960,East,Office Supplies,Fasteners,OFF-FA-10003472,10,10,6,2
269,2022-08-10,Standard Class,Corporate,United States,Cincinnati,Ohio,45231,East,Office Supplies,Storage,OFF-ST-10004180,30,40,1,3
270,2023-12-17,Standard Class,Corporate,United States,Cincinnati,Ohio,45231,East,Office Supplies,Envelopes,OFF-EN-10004386,50,60,3,3
271,2022-01-24,Second Class,Corporate,United States,San Francisco,California,94110,West,Office Supplies,Storage,OFF-ST-10003208,590,730,4,2
272,2022-09-16,First Class,Consumer,United States,San Francisco,California,94109,West,Technology,Accessories,TEC-AC-10003628,200,210,7,5
273,2022-11-29,First Class,Consumer,United States,San Francisco,California,94109,West,Furniture,Furnishings,FUR-FU-10003274,10,10,3,4
274,2022-10-31,First Class,Consumer,United States,San Francisco,California,94109,West,Office Supplies,Binders,OFF-BI-10002557,10,10,3,4
275,2023-02-05,First Class,Corporate,United States,Inglewood,California,90301,West,Office Supplies,Paper,OFF-PA-10002615,10,10,2,3
276,2023-04-04,First Class,Corporate,United States,Inglewood,California,90301,West,Office Supplies,Art,OFF-AR-10001427,10,10,1,2
277,2023-10-20,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Paper,OFF-PA-10000673,10,10,2,4
278,2022-05-21,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Paper,OFF-PA-10004470,20,20,4,2
279,2022-03-10,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Storage,OFF-ST-10000876,50,60,6,2
280,2022-05-17,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Labels,OFF-LA-10002043,20,20,3,5
281,2022-10-06,Second Class,Consumer,United States,Houston,Texas,77070,Central,Office Supplies,Binders,OFF-BI-10004967,0,0,5,3
282,2023-05-06,Second Class,Consumer,United States,Houston,Texas,77070,Central,Technology,Phones,TEC-PH-10001760,1050,1110,7,3
283,2023-10-05,Standard Class,Consumer,United States,Los Angeles,California,90004,West,Furniture,Tables,FUR-TA-10002903,950,1040,5,5
284,2022-07-28,Standard Class,Consumer,United States,Portland,Oregon,97206,West,Office Supplies,Paper,OFF-PA-10000474,130,140,5,5
285,2022-12-11,Standard Class,Consumer,United States,Portland,Oregon,97206,West,Technology,Accessories,TEC-AC-10001956,210,240,5,5
286,2022-08-01,Standard Class,Consumer,United States,Portland,Oregon,97206,West,Office Supplies,Paper,OFF-PA-10004100,30,30,6,5
287,2022-01-20,Second Class,Corporate,United States,Tamarac,Florida,33319,South,Office Supplies,Binders,OFF-BI-10000778,230,250,7,3
288,2023-06-05,Second Class,Corporate,United States,Tamarac,Florida,33319,South,Office Supplies,Appliances,OFF-AP-10002684,150,190,2,2
289,2023-04-01,Second Class,Corporate,United States,Tamarac,Florida,33319,South,Office Supplies,Supplies,OFF-SU-10000646,810,960,5,5
290,2022-01-23,Second Class,Home Office,United States,Columbus,Ohio,43229,East,Office Supplies,Fasteners,OFF-FA-10002983,20,20,7,5
291,2023-10-12,Second Class,Home Office,United States,Columbus,Ohio,43229,East,Office Supplies,Labels,OFF-LA-10004689,20,20,8,3
292,2023-06-22,Second Class,Home Office,United States,Columbus,Ohio,43229,East,Technology,Accessories,TEC-AC-10002001,220,260,2,2
293,2023-07-12,Second Class,Home Office,United States,Columbus,Ohio,43229,East,Furniture,Bookcases,FUR-BO-10004709,80,90,3,4
294,2023-06-20,First Class,Corporate,United States,Colorado Springs,Colorado,80906,West,Furniture,Furnishings,FUR-FU-10004091,280,300,8,5
295,2023-05-30,First Class,Corporate,United States,Colorado Springs,Colorado,80906,West,Furniture,Chairs,FUR-CH-10001891,190,230,3,2
296,2023-08-05,First Class,Corporate,United States,Colorado Springs,Colorado,80906,West,Furniture,Furnishings,FUR-FU-10002918,180,220,3,2
297,2023-11-17,First Class,Corporate,United States,Colorado Springs,Colorado,80906,West,Office Supplies,Binders,OFF-BI-10004593,70,80,5,5
298,2023-08-04,First Class,Corporate,United States,Colorado Springs,Colorado,80906,West,Office Supplies,Fasteners,OFF-FA-10004854,30,30,3,3
299,2022-09-25,Standard Class,Corporate,United States,Belleville,New Jersey,7109,East,Office Supplies,Paper,OFF-PA-10002105,20,30,5,2
300,2022-09-24,Standard Class,Corporate,United States,Belleville,New Jersey,7109,East,Office Supplies,Storage,OFF-ST-10002756,930,1080,8,2
301,2022-03-12,Standard Class,Corporate,United States,Belleville,New Jersey,7109,East,Office Supplies,Paper,OFF-PA-10004243,50,60,3,5
302,2022-10-31,Standard Class,Corporate,United States,Belleville,New Jersey,7109,East,Furniture,Furnishings,FUR-FU-10001861,70,80,4,4
303,2022-06-29,Standard Class,Corporate,United States,Belleville,New Jersey,7109,East,Office Supplies,Binders,OFF-BI-10002706,10,10,1,4
304,2023-09-12,Standard Class,Consumer,United States,Chicago,Illinois,60623,Central,Furniture,Tables,FUR-TA-10002533,180,220,3,4
305,2022-01-08,Second Class,Corporate,United States,New York City,New York,10024,East,Furniture,Furnishings,FUR-FU-10002671,20,30,2,2
306,2023-09-01,Standard Class,Corporate,United States,Taylor,Michigan,48180,Central,Office Supplies,Art,OFF-AR-10003651,10,10,3,4
307,2023-10-12,Standard Class,Home Office,United States,Lakewood,New Jersey,8701,East,Office Supplies,Binders,OFF-BI-10001072,50,50,3,5
308,2023-08-15,Standard Class,Home Office,United States,Lakewood,New Jersey,8701,East,Office Supplies,Art,OFF-AR-10002135,250,290,6,4
309,2022-05-05,First Class,Consumer,United States,Arlington,Virginia,22204,South,Office Supplies,Art,OFF-AR-10002804,0,0,1,3
310,2023-08-06,Second Class,Corporate,United States,Arvada,Colorado,80004,West,Furniture,Furnishings,FUR-FU-10001918,20,20,4,5
311,2022-09-08,Second Class,Corporate,United States,Arvada,Colorado,80004,West,Furniture,Chairs,FUR-CH-10004086,400,470,2,4
312,2022-05-30,Second Class,Corporate,United States,Arvada,Colorado,80004,West,Furniture,Furnishings,FUR-FU-10001756,20,20,1,4
313,2023-01-13,Second Class,Corporate,United States,Arvada,Colorado,80004,West,Office Supplies,Labels,OFF-LA-10000634,10,10,3,3
314,2023-09-15,Standard Class,Corporate,United States,Hackensack,New Jersey,7601,East,Furniture,Furnishings,FUR-FU-10001588,80,90,3,2
315,2022-05-12,Standard Class,Corporate,United States,Saint Petersburg,Florida,33710,South,Technology,Phones,TEC-PH-10002398,160,180,2,5
316,2022-03-10,Standard Class,Corporate,United States,Saint Petersburg,Florida,33710,South,Office Supplies,Paper,OFF-PA-10001937,20,20,3,5
317,2023-06-16,First Class,Corporate,United States,Philadelphia,Pennsylvania,19143,East,Office Supplies,Art,OFF-AR-10003373,90,100,4,2
318,2022-03-13,Standard Class,Home Office,United States,New York City,New York,10024,East,Furniture,Chairs,FUR-CH-10002602,120,140,1,2
319,2022-01-28,Standard Class,Home Office,United States,New York City,New York,10024,East,Technology,Machines,TEC-MA-10002927,3670,3990,2,2
320,2023-12-09,Standard Class,Home Office,United States,New York City,New York,10024,East,Technology,Phones,TEC-PH-10004093,230,280,6,3
321,2023-07-12,Standard Class,Home Office,United States,New York City,New York,10024,East,Technology,Accessories,TEC-AC-10000892,300,360,4,3
322,2022-05-28,Standard Class,Home Office,United States,New York City,New York,10024,East,Office Supplies,Storage,OFF-ST-10002974,40,40,1,2
323,2023-01-02,Standard Class,Corporate,United States,Long Beach,California,90805,West,Office Supplies,Fasteners,OFF-FA-10000624,10,10,2,5
324,2022-07-14,Standard Class,Corporate,United States,Hesperia,California,92345,West,Office Supplies,Binders,OFF-BI-10004593,220,250,6,5
325,2023-12-09,Standard Class,Corporate,United States,Hesperia,California,92345,West,Technology,Accessories,TEC-AC-10001908,80,100,1,3
326,2022-12-07,Second Class,Corporate,United States,Murfreesboro,Tennessee,37130,South,Furniture,Furnishings,FUR-FU-10001967,20,20,1,4
327,2023-06-11,First Class,Consumer,United States,Philadelphia,Pennsylvania,19143,East,Technology,Phones,TEC-PH-10003645,270,290,3,3
328,2023-10-01,First Class,Consumer,United States,Philadelphia,Pennsylvania,19143,East,Office Supplies,Storage,OFF-ST-10000675,40,50,2,5
329,2023-04-07,First Class,Consumer,United States,Philadelphia,Pennsylvania,19143,East,Furniture,Chairs,FUR-CH-10003312,740,790,4,3
330,2023-10-03,First Class,Consumer,United States,Philadelphia,Pennsylvania,19143,East,Office Supplies,Labels,OFF-LA-10001074,90,100,10,2
331,2022-03-30,First Class,Consumer,United States,Philadelphia,Pennsylvania,19143,East,Office Supplies,Binders,OFF-BI-10001524,30,40,6,3
332,2022-04-11,Second Class,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Technology,Phones,TEC-PH-10004614,70,80,2,3
333,2022-03-21,Second Class,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,Binders,OFF-BI-10001153,20,20,2,2
334,2022-05-04,Second Class,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,Binders,OFF-BI-10001982,0,0,3,3
335,2023-07-08,Second Class,Consumer,United States,Los Angeles,California,90045,West,Office Supplies,Binders,OFF-BI-10001922,0,0,1,3
336,2022-08-30,Second Class,Consumer,United States,Los Angeles,California,90045,West,Technology,Copiers,TEC-CO-10001449,770,960,2,2
337,2022-09-07,Second Class,Consumer,United States,Los Angeles,California,90045,West,Office Supplies,Binders,OFF-BI-10004140,10,10,4,2
